Ntriples,Ntrials,Mean Query2(ms), Std Query2(ms), Nres Query2,Mean Query3(ms), Std Query3(ms), Nres Query3,Mean Query4(ms), Std Query4(ms), Nres Query4,Mean Query5(ms), Std Query5(ms), Nres Query5,Mean Query6(ms), Std Query6(ms), Nres Query6,Mean Query7(ms), Std Query7(ms), Nres Query7
408751,10,6.80,13.74,16,2.20,0.40,16,10.80,29.73,4,1135.00,412.54,2,1269.90,424.52,10,47.70,23.92,10
409737,10,14.50,38.17,16,1.80,0.40,16,1.00,0.00,4,1113.70,388.68,2,1233.30,395.18,10,49.20,27.36,10
410720,10,6.20,12.27,16,1.60,0.49,16,0.80,0.40,4,1141.90,380.32,2,1279.10,351.09,10,46.60,13.26,10
411706,10,4.10,7.31,16,1.50,0.50,16,0.90,0.54,4,966.40,23.66,2,1082.30,16.43,10,39.80,3.31,10
412684,10,4.60,9.15,16,1.70,0.64,16,1.00,0.45,4,987.00,23.18,2,1112.90,38.90,10,40.80,4.47,10
413663,10,6.50,14.51,16,1.50,0.67,16,1.00,0.00,4,1146.00,310.22,2,1331.60,388.31,10,39.70,4.78,10
414628,10,6.50,11.52,16,2.30,0.46,16,1.70,0.46,4,1113.80,388.16,2,1234.20,353.18,10,45.70,14.49,10
415638,10,6.80,16.41,16,1.50,0.50,16,0.80,0.40,4,1136.10,357.78,2,1291.80,453.56,10,40.90,4.95,10
416590,10,4.70,9.11,16,2.00,0.45,16,0.80,0.40,4,1035.50,64.63,2,1081.40,32.27,10,40.60,3.07,10
417548,10,4.70,8.45,16,1.90,0.54,16,1.00,0.45,4,966.50,27.26,2,1104.70,32.00,10,47.80,20.96,10
418474,10,4.70,8.45,16,1.80,0.40,16,1.00,0.00,4,1031.70,71.05,2,1328.50,498.67,10,51.80,11.86,10
419427,10,6.30,12.91,16,2.00,0.00,16,1.50,0.50,4,1181.30,336.58,2,1236.10,369.41,10,47.70,24.89,10
420382,10,7.30,16.24,16,1.90,0.30,16,0.80,0.40,4,1155.10,397.23,2,1236.30,353.91,10,48.80,22.19,10
421323,10,5.90,13.04,16,1.60,0.49,16,1.10,0.30,4,1006.90,47.24,2,1134.60,82.48,10,42.20,3.97,10
422272,10,5.80,12.42,16,2.10,0.30,16,1.20,0.40,4,956.90,53.08,2,1073.80,42.10,10,46.60,16.84,10
423255,10,4.60,7.83,16,2.80,0.75,16,1.10,0.30,4,976.90,83.94,2,1259.70,317.84,10,42.40,13.19,10
424256,10,5.80,13.08,16,1.70,0.46,16,0.90,0.30,4,1129.50,426.84,2,1307.50,386.51,10,45.60,19.05,10
425215,10,6.70,14.44,16,1.90,0.30,16,0.90,0.30,4,1152.20,352.89,2,1251.50,369.94,10,45.40,15.21,10
426171,10,4.80,8.74,16,2.00,0.00,16,0.90,0.30,4,1129.30,374.22,2,1081.60,25.70,10,40.80,3.46,10
427124,10,5.00,10.01,16,2.10,0.30,16,1.10,0.30,4,1035.20,58.33,2,1097.60,28.51,10,47.00,24.74,10
428101,10,4.60,7.83,16,1.60,0.49,16,0.80,0.40,4,1030.20,64.57,2,1273.80,299.02,10,44.50,11.01,10
429076,10,5.70,11.77,16,2.10,0.30,16,1.10,0.30,4,1161.10,411.10,2,1267.00,351.48,10,54.00,17.67,10
430023,10,5.50,10.51,16,2.10,0.30,16,1.30,0.46,4,1152.60,373.00,2,1285.40,382.04,10,45.10,12.61,10
431005,10,5.70,11.44,16,1.50,0.50,16,1.00,0.45,4,1156.70,351.24,2,1093.50,28.71,10,47.70,19.08,10
432008,10,6.00,10.36,16,2.40,0.80,16,1.50,0.50,4,1003.00,44.69,2,1144.00,60.13,10,47.50,21.57,10
432953,10,6.60,14.81,16,1.80,0.60,16,0.70,0.46,4,1014.00,40.41,2,1247.50,312.83,10,47.40,23.87,10
433936,10,4.90,10.04,16,1.40,0.49,16,0.90,0.30,4,1178.50,390.26,2,1273.90,402.09,10,46.70,27.80,10
434948,10,5.00,7.72,16,1.70,0.46,16,1.00,0.00,4,1205.40,331.71,2,1291.60,393.59,10,43.80,17.83,10
435829,10,4.30,8.25,16,8.10,18.64,16,0.90,0.30,4,1149.30,342.65,2,1114.50,35.86,10,45.50,16.30,10
436836,10,5.30,9.91,16,1.60,0.49,16,0.90,0.30,4,994.80,35.76,2,1117.30,35.96,10,47.10,19.94,10
437809,10,4.50,8.18,16,1.80,0.40,16,1.10,0.30,4,1065.70,70.55,2,1248.70,386.21,10,47.60,19.37,10
438785,10,5.80,11.42,16,2.00,0.00,16,1.10,0.30,4,1158.90,288.92,2,1279.90,428.78,10,46.40,16.04,10
439777,10,5.90,13.04,16,1.50,0.50,16,0.80,0.40,4,1153.00,370.70,2,1391.30,317.97,10,47.30,0.90,10
440719,10,6.20,11.30,16,2.40,0.49,16,1.30,0.46,4,1178.30,372.57,2,1272.40,442.21,10,50.80,17.63,10
441638,10,5.40,11.55,16,1.50,0.50,16,0.70,0.46,4,1023.30,43.60,2,1124.70,37.30,10,47.80,2.56,10
442589,10,4.50,8.51,16,1.60,0.49,16,0.70,0.46,4,1042.20,77.84,2,1166.30,52.48,10,47.00,21.87,10
443565,10,4.20,7.95,16,1.60,0.49,16,0.90,0.54,4,1161.80,305.74,2,1258.30,327.48,10,44.40,14.91,10
444562,10,9.90,16.36,16,2.00,0.00,16,1.00,0.00,4,1162.20,388.25,2,1437.50,538.89,10,45.10,5.66,10
445535,10,4.60,7.81,16,2.00,0.00,16,1.10,0.30,4,1232.30,406.72,2,1282.90,357.55,10,46.10,22.64,10
446518,10,5.40,11.54,16,1.60,0.49,16,1.20,0.40,4,1008.50,39.66,2,1107.50,29.30,10,43.60,3.04,10
447471,10,4.70,8.78,16,1.80,0.40,16,0.90,0.30,4,1011.20,28.74,2,1170.70,64.85,10,47.60,15.77,10
448442,10,5.10,9.98,16,1.70,0.46,16,0.90,0.54,4,1010.60,41.60,2,1293.70,329.96,10,45.20,11.87,10
449363,10,7.20,12.96,16,2.40,0.49,16,1.20,0.40,4,1173.20,385.36,2,1313.80,442.27,10,176.70,404.78,10
450310,10,7.60,17.14,16,1.90,0.30,16,0.70,0.46,4,1236.30,446.84,2,1304.70,361.78,10,44.40,24.54,10
451288,10,4.80,8.75,16,1.40,0.49,16,1.00,0.45,4,1044.00,53.24,2,1133.80,45.37,10,46.60,19.97,10
452262,10,8.30,19.57,16,1.50,0.50,16,0.70,0.46,4,994.80,31.15,2,1115.30,29.65,10,47.30,16.08,10
453275,10,4.60,9.48,16,2.80,0.60,16,1.00,0.45,4,1180.60,482.88,2,1172.50,67.86,10,53.40,30.77,10
454261,10,5.70,12.11,16,2.00,0.45,16,1.00,0.00,4,1268.50,532.85,2,1315.40,367.47,10,45.60,23.22,10
455242,10,4.90,9.39,16,2.00,0.00,16,1.10,0.30,4,1172.70,411.84,2,1367.00,427.58,10,44.20,10.31,10
456218,10,4.90,8.37,16,2.10,0.30,16,1.20,0.40,4,1155.30,360.75,2,1153.20,51.57,10,42.70,3.95,10
457169,10,5.30,10.25,16,1.60,0.66,16,0.90,0.54,4,1015.70,20.91,2,1276.00,382.31,10,41.80,4.69,10
458082,10,6.00,9.36,16,2.10,0.54,16,1.60,0.49,4,1055.50,73.87,2,1168.10,55.86,10,46.60,18.77,10
459039,10,5.30,11.24,16,1.60,0.49,16,0.60,0.49,4,1180.30,301.77,2,1327.70,439.84,10,39.90,5.89,10
460032,10,4.30,7.91,16,1.80,0.60,16,0.80,0.60,4,1175.20,339.34,2,1424.40,544.28,10,51.90,9.94,10
460999,10,5.00,9.00,16,2.10,0.54,16,1.00,0.45,4,1225.80,337.26,2,1188.30,73.94,10,48.20,19.56,10
461966,10,4.50,8.19,16,2.00,0.63,16,1.00,0.00,4,1154.30,414.21,2,1117.80,22.44,10,40.70,4.43,10
462917,10,4.30,7.25,16,1.70,0.64,16,1.00,0.45,4,1043.80,39.70,2,1186.60,74.24,10,41.70,4.82,10
463899,10,4.50,8.19,16,2.10,0.54,16,1.10,0.30,4,1093.80,107.63,2,1366.10,368.91,10,184.70,438.45,10
464925,10,5.00,10.34,16,1.50,0.50,16,0.80,0.40,4,1177.30,341.52,2,1359.60,372.83,10,47.50,20.19,10
465945,10,4.60,8.16,16,1.90,0.30,16,1.20,0.40,4,1296.10,417.81,2,1484.20,528.43,10,44.80,20.98,10
466897,10,5.30,8.58,16,2.40,0.49,16,1.20,0.40,4,1087.20,82.79,2,1174.50,37.98,10,39.90,4.11,10
467846,10,7.70,16.12,16,1.90,0.54,16,1.00,0.45,4,1043.50,34.58,2,1208.70,61.73,10,40.60,5.12,10
468762,10,5.80,13.08,16,1.40,0.49,16,0.70,0.46,4,1009.60,24.52,2,1303.60,339.21,10,63.60,41.13,10
469744,10,4.70,8.11,16,1.50,0.50,16,0.80,0.40,4,1175.60,322.01,2,1431.90,489.38,10,47.40,12.74,10
470741,10,4.60,8.14,16,1.80,0.40,16,1.00,0.00,4,1282.30,407.04,2,1340.30,335.99,10,45.20,15.17,10
471702,10,5.40,10.54,16,1.90,0.30,16,1.00,0.45,4,1214.70,379.25,2,1155.70,32.21,10,45.20,16.30,10
472629,10,4.70,9.11,16,1.80,0.60,16,1.20,0.40,4,1074.80,47.69,2,1188.30,80.23,10,43.90,7.80,10
473580,10,4.90,10.04,16,1.40,0.49,16,0.90,0.54,4,1268.60,349.29,2,1278.90,65.24,10,40.70,4.00,10
474472,10,4.60,7.80,16,1.70,0.46,16,1.00,0.45,4,1335.80,313.99,2,1552.00,491.93,10,51.90,31.59,10
475491,10,7.50,16.17,16,2.40,0.92,16,1.30,0.46,4,1382.00,410.43,2,1581.70,490.80,10,48.80,26.84,10
476454,10,4.60,8.48,16,1.50,0.50,16,0.60,0.49,4,1370.50,373.59,2,1280.10,37.22,10,49.00,15.73,10
477402,10,4.50,8.18,16,1.90,0.54,16,1.00,0.45,4,1173.80,24.45,2,1363.40,76.46,10,48.80,21.88,10
478354,10,4.80,8.08,16,2.20,0.40,16,0.80,0.40,4,1221.10,26.56,2,1474.70,324.12,10,156.00,336.01,10
479294,10,4.40,7.20,16,2.00,0.00,16,1.10,0.30,4,1349.00,404.48,2,1663.70,449.67,10,41.80,11.12,10
480249,10,5.20,10.94,16,1.80,0.40,16,0.90,0.54,4,1396.10,358.61,2,1491.80,376.61,10,47.70,13.89,10
481213,10,4.20,7.95,16,2.00,0.45,16,1.00,0.45,4,1196.50,38.65,2,1318.40,49.09,10,53.20,24.03,10
482208,10,10.50,25.17,16,2.90,0.70,16,1.30,0.46,4,1214.10,88.64,2,1293.50,39.56,10,41.60,4.13,10
483205,10,5.00,9.34,16,1.60,0.49,16,1.20,0.40,4,1200.10,36.90,2,1594.20,382.78,10,46.80,21.44,10
484210,10,5.00,8.67,16,3.10,0.70,16,1.40,0.49,4,1417.20,411.95,2,1565.80,465.64,10,54.10,36.69,10
485170,10,5.70,12.11,16,1.70,0.46,16,1.00,0.45,4,1396.20,313.42,2,1638.90,530.22,10,50.50,20.80,10
486092,10,4.20,8.28,16,1.40,0.49,16,0.90,0.30,4,1187.50,33.47,2,1344.80,81.17,10,45.70,16.65,10
487049,10,4.40,7.55,16,1.70,0.64,16,0.90,0.30,4,1183.20,35.67,2,1287.30,31.77,10,48.90,19.35,10
488000,10,4.80,8.08,16,2.10,0.30,16,1.00,0.63,4,1336.30,334.99,2,1690.40,609.96,10,56.70,20.81,10
488943,10,4.80,8.74,16,2.00,0.45,16,0.80,0.40,4,1429.70,340.27,2,1612.90,442.28,10,42.40,4.41,10
489896,10,5.90,10.72,16,1.80,0.60,16,1.10,0.30,4,1379.50,399.22,2,1430.70,348.52,10,44.10,4.91,10
490851,10,6.40,11.58,16,1.80,0.40,16,0.90,0.54,4,1243.50,62.59,2,1314.60,36.24,10,51.20,19.46,10
491881,10,6.10,12.98,16,1.60,0.49,16,1.00,0.45,4,1202.40,43.88,2,1300.60,43.34,10,47.80,23.20,10
492811,10,8.90,19.38,16,2.60,0.49,16,1.20,0.40,4,1512.50,449.59,2,1608.90,499.01,10,44.60,10.66,10
493767,10,4.50,9.18,16,1.50,0.50,16,0.70,0.46,4,1313.00,359.45,2,1494.60,356.19,10,170.10,390.64,10
494711,10,5.90,12.04,16,2.00,0.00,16,0.90,0.30,4,1385.70,272.35,2,1368.80,71.97,10,47.90,20.55,10
495635,10,5.20,9.27,16,1.40,0.49,16,0.70,0.46,4,1169.60,40.12,2,1289.50,36.24,10,39.20,5.86,10
496572,10,4.60,8.15,16,1.70,0.46,16,1.10,0.54,4,1179.60,35.26,2,1450.90,409.28,10,51.20,32.21,10
497524,10,14.10,36.63,16,2.10,0.30,16,1.10,0.30,4,1504.00,536.07,2,1492.30,338.51,10,53.40,28.86,10
498444,10,4.60,10.14,16,1.50,0.50,16,0.90,0.30,4,1352.80,367.01,2,1510.20,332.26,10,47.50,22.66,10
499394,10,4.30,7.25,16,2.40,0.49,16,1.10,0.30,4,1393.70,339.99,2,1299.90,39.55,10,47.00,18.51,10
500367,10,8.40,18.87,16,2.00,0.63,16,1.20,0.40,4,1165.00,36.42,2,1285.00,30.46,10,43.70,3.61,10
501331,10,5.60,8.50,16,2.60,0.66,16,1.50,0.67,4,1308.50,334.29,2,1540.40,348.03,10,46.50,15.65,10
502283,10,5.10,10.31,16,1.90,0.30,16,0.80,0.60,4,1477.80,490.52,2,1641.40,400.18,10,50.10,24.41,10
503238,10,4.50,7.19,16,2.00,0.00,16,0.90,0.30,4,1399.60,344.91,2,1661.70,431.93,10,48.90,23.53,10
504189,10,5.10,8.64,16,1.90,0.54,16,1.00,0.45,4,1229.90,31.26,2,1304.60,42.53,10,39.80,4.58,10
505164,10,4.00,7.36,16,1.90,0.54,16,0.80,0.40,4,1261.70,93.15,2,1335.30,71.04,10,49.80,2.40,10
506141,10,4.80,9.08,16,2.00,0.00,16,1.10,0.30,4,1277.60,94.83,2,1610.20,433.97,10,46.80,25.76,10
507092,10,6.30,13.24,16,2.10,0.30,16,1.10,0.30,4,1486.30,487.38,2,1633.20,451.02,10,43.00,4.58,10
508061,10,5.00,9.01,16,2.20,0.40,16,1.10,0.30,4,1579.80,498.04,2,1552.00,351.56,10,45.20,21.47,10
509043,10,5.80,11.07,16,2.10,0.30,16,1.30,0.46,4,1341.30,334.93,2,1302.90,53.32,10,41.90,3.70,10
510023,10,5.50,7.85,16,2.20,0.40,16,1.40,0.49,4,1288.20,77.43,2,1309.70,47.69,10,46.80,19.49,10
510991,10,5.40,10.21,16,1.60,0.49,16,0.80,0.40,4,1187.20,32.61,2,1605.10,475.42,10,52.80,22.55,10
511951,10,11.90,31.37,16,1.80,0.40,16,1.00,0.00,4,1503.90,463.88,2,1599.40,363.92,10,51.30,19.68,10
512876,10,4.40,7.54,16,1.80,0.40,16,0.80,0.40,4,1457.40,459.79,2,1521.30,320.58,10,45.50,18.78,10
513779,10,4.00,7.68,16,2.20,0.40,16,1.00,0.63,4,1353.20,391.43,2,1362.90,90.03,10,46.30,16.30,10
514737,10,4.20,7.28,16,2.10,0.30,16,1.10,0.54,4,1208.60,53.13,2,1328.80,47.62,10,49.50,22.60,10
515708,10,4.80,9.08,16,1.50,0.50,16,0.90,0.30,4,1241.10,53.89,2,1607.90,460.55,10,48.20,29.61,10
516717,10,8.00,17.67,16,2.20,0.40,16,1.10,0.30,4,1561.60,465.60,2,1660.40,416.69,10,51.50,29.06,10
517664,10,6.40,14.54,16,1.90,0.54,16,1.20,0.40,4,1521.40,448.16,2,1498.70,410.63,10,53.20,31.24,10
518644,10,6.20,10.62,16,2.50,0.50,16,1.30,0.46,4,1279.60,70.40,2,1338.00,55.56,10,38.80,4.35,10
519603,10,5.80,12.41,16,1.60,0.66,16,0.90,0.30,4,1227.30,58.25,2,1444.10,353.34,10,47.40,19.78,10
520525,10,5.20,9.94,16,1.70,0.46,16,0.90,0.30,4,1212.50,52.00,2,1554.10,410.54,10,44.90,9.93,10
521500,10,5.20,10.27,16,1.70,0.46,16,0.70,0.46,4,1646.80,700.64,2,1679.20,488.52,10,47.40,6.22,10
522404,10,4.80,9.08,16,2.00,0.45,16,0.80,0.40,4,1382.30,338.31,2,1744.40,494.84,10,48.20,20.91,10
523350,10,4.90,8.07,16,2.00,0.45,16,1.00,0.00,4,1235.90,44.41,2,1314.70,20.14,10,51.50,18.11,10
524327,10,4.70,8.45,16,2.00,0.63,16,1.10,0.30,4,1256.70,102.79,2,1451.30,100.44,10,54.40,20.51,10
525316,10,6.20,12.94,16,2.10,0.30,16,1.10,0.30,4,1266.20,66.21,2,1741.30,449.63,10,46.40,21.39,10
526312,10,5.00,10.01,16,2.20,0.40,16,8.30,21.57,4,1599.90,533.91,2,1651.70,364.38,10,58.10,24.88,10
527266,10,5.50,10.51,16,1.90,0.54,16,1.10,0.30,4,1574.00,481.09,2,1550.90,355.44,10,49.10,14.22,10
528273,10,5.00,10.34,16,1.50,0.50,16,0.70,0.46,4,1237.90,25.98,2,1312.00,30.01,10,50.30,19.86,10
529289,10,5.60,11.48,16,1.60,0.49,16,1.00,0.00,4,1369.80,452.28,2,1328.90,33.03,10,39.60,3.83,10
530285,10,6.50,13.84,16,1.80,0.60,16,0.90,0.30,4,1234.50,51.34,2,1629.00,597.61,10,46.00,15.17,10
531265,10,4.70,9.78,16,1.90,0.54,16,1.00,0.00,4,1480.60,342.70,2,1705.20,494.64,10,53.60,28.91,10
532228,10,7.00,15.68,16,1.50,0.50,16,0.80,0.40,4,1564.80,453.55,2,1565.50,355.94,10,41.80,3.68,10
533170,10,5.00,10.02,16,1.90,0.54,16,1.00,0.00,4,1236.60,73.59,2,1364.50,62.69,10,31.20,5.33,10
534186,10,8.90,14.45,16,1.80,0.75,16,0.80,0.40,4,1214.70,48.52,1,1459.00,351.85,10,42.60,26.40,10
535146,10,5.90,11.38,16,1.70,0.46,16,0.90,0.30,4,1237.10,42.39,2,1712.00,485.17,10,50.20,22.39,10
536140,10,5.20,8.94,16,2.20,0.60,16,1.50,0.50,1,1579.90,504.40,2,1747.00,488.56,10,44.50,7.19,10
537108,10,5.20,10.61,16,1.40,0.49,16,0.80,0.40,4,1429.60,315.55,2,1717.90,508.51,10,40.80,4.64,10
538082,10,4.80,9.42,16,1.90,0.54,16,0.80,0.40,4,1262.00,48.37,2,1324.70,75.06,10,40.30,4.41,10
539030,10,5.20,9.62,16,1.60,0.49,16,0.70,0.46,4,1210.50,48.13,2,1345.10,49.28,10,49.00,6.81,10
540052,10,5.90,11.38,16,2.40,0.66,16,1.20,0.60,4,1411.80,388.55,2,1561.10,343.00,10,45.10,17.01,10
540979,10,5.20,10.94,16,2.10,0.54,16,1.00,0.00,4,1551.40,491.13,1,1678.50,489.62,10,52.70,36.91,10
541977,10,6.30,13.91,16,1.80,0.40,16,1.10,0.30,4,1630.70,477.10,2,1521.70,340.93,10,44.40,3.17,10
542948,10,5.20,9.95,16,2.10,0.30,16,1.00,0.00,4,1206.90,29.76,2,1323.80,65.95,10,40.80,4.04,10
543889,10,12.50,33.84,1,2.30,0.46,16,1.10,0.30,4,1289.00,54.19,2,1411.00,99.51,10,51.30,20.27,10
544842,10,5.20,8.63,16,2.60,0.92,16,1.10,0.30,4,1400.80,425.82,2,1652.00,481.88,10,52.60,28.85,10
545805,10,6.10,13.64,16,1.80,0.40,16,0.90,0.30,4,1574.40,473.92,1,1718.30,437.77,10,44.30,13.42,10
546807,10,5.10,9.64,16,1.20,0.40,1,1.00,0.45,4,1444.50,301.41,2,1681.40,530.21,10,43.20,4.64,10
547742,10,5.30,10.91,16,1.70,0.46,16,0.70,0.46,4,1250.40,39.56,2,1359.50,91.99,10,47.70,18.99,10
548731,10,4.90,9.71,16,2.10,0.30,16,1.10,0.30,4,1226.30,44.44,2,1358.20,33.72,10,42.70,3.38,10
549688,10,7.70,17.44,16,1.60,0.49,16,1.10,0.30,4,1403.40,352.25,2,1766.20,476.85,10,41.50,5.46,10
550645,10,4.10,9.31,1,1.80,0.60,16,0.80,0.40,4,1547.30,478.77,2,1599.50,386.26,10,40.30,4.50,10
551597,10,5.20,9.27,16,2.10,0.30,16,1.20,0.40,4,1563.60,447.69,2,1696.40,542.90,10,47.90,18.52,10
552601,10,5.30,10.92,16,2.10,0.54,16,1.20,0.40,4,1242.70,50.51,2,1349.30,87.87,10,49.60,20.54,10
553543,10,7.30,14.57,16,2.60,0.92,16,1.70,0.46,4,1250.30,39.53,2,1336.20,73.38,10,42.10,4.30,10
554463,10,5.30,9.92,16,2.10,0.30,16,0.70,0.46,4,1422.30,356.85,2,1555.80,355.28,10,52.40,28.09,10
555404,10,6.30,13.91,16,1.50,0.50,16,0.90,0.30,4,1553.80,524.77,2,1691.70,434.24,10,47.40,20.71,10
556407,10,4.50,8.85,16,1.40,0.49,16,0.80,0.40,4,1627.50,536.02,2,1699.10,469.70,10,43.70,3.52,10
557374,10,5.20,10.94,16,1.80,0.60,16,1.10,0.30,4,1240.40,36.13,2,1339.10,67.08,10,46.40,20.67,10
558338,10,9.50,15.78,16,1.60,0.49,16,0.80,0.40,4,1284.10,82.07,2,1365.90,31.33,10,44.60,4.05,10
559336,10,4.70,8.45,16,1.90,0.30,16,1.10,0.30,4,1254.90,31.55,2,1682.90,458.32,10,49.10,18.65,10
560335,10,5.30,9.57,16,2.30,0.64,16,1.30,0.64,4,1590.60,502.10,2,1751.90,450.81,10,50.60,20.33,10
561296,10,7.30,15.24,16,2.10,0.30,16,1.30,0.64,4,1552.60,460.80,2,1751.20,491.05,10,42.80,4.14,10
562244,10,7.60,14.49,16,2.20,0.40,16,1.50,0.50,4,1223.60,33.25,1,1405.00,53.42,10,47.10,20.74,10
563183,10,6.00,12.35,16,1.80,0.60,16,0.90,0.30,4,1304.00,90.13,2,1409.30,78.92,10,48.40,23.87,10
564144,10,4.70,8.45,16,1.60,0.49,16,0.60,0.49,1,1246.30,41.00,2,1733.30,515.64,10,47.10,20.75,10
565125,10,6.70,14.77,16,1.60,0.49,16,0.90,0.30,4,1611.40,443.57,2,1748.20,436.19,10,45.90,18.04,10
566083,10,4.90,8.04,16,2.10,0.30,16,1.00,0.00,4,1477.10,361.92,2,1796.70,461.78,10,41.70,5.24,10
567008,10,4.00,9.01,1,1.80,0.60,16,1.00,0.45,4,1254.40,36.84,2,1482.60,398.35,10,51.20,21.51,10
567967,10,4.20,9.27,1,2.10,0.54,16,1.00,0.00,4,1247.20,88.68,1,1426.90,83.14,10,48.20,5.67,10
568934,10,12.60,31.80,16,2.70,0.78,16,1.00,0.00,4,1284.20,39.97,2,1697.60,514.55,10,47.70,11.92,10
569883,10,4.90,9.05,16,1.80,0.40,16,1.20,0.40,4,1568.30,494.01,2,1743.20,509.21,10,49.70,7.89,10
570835,10,12.30,29.57,16,2.50,0.50,16,1.20,0.40,4,1619.60,476.13,2,1726.90,473.59,10,51.50,25.12,10
571827,10,5.50,11.17,16,1.80,0.40,16,0.90,0.30,4,1301.00,74.09,2,1378.70,21.60,10,42.00,4.82,10
572785,10,4.30,9.57,1,1.80,0.60,16,1.00,0.00,4,1443.40,363.74,2,1383.30,23.16,10,44.40,2.73,10
573780,10,7.30,16.24,16,1.60,0.49,16,0.90,0.30,4,1232.90,91.19,2,1556.10,430.22,10,54.90,30.68,10
574760,10,12.10,30.30,16,1.80,0.40,16,0.80,0.40,4,1743.70,582.89,2,1694.30,453.71,10,46.70,13.05,10
575718,10,4.80,9.08,16,1.80,0.40,16,0.80,0.40,4,1593.40,462.35,2,1762.50,492.64,10,46.60,27.68,10
576708,10,5.10,10.64,16,1.80,0.60,16,1.10,0.30,4,1547.60,432.61,2,1394.80,70.97,10,49.60,20.64,10
577659,10,5.20,10.27,16,1.90,0.54,16,1.20,0.40,4,1274.40,38.22,2,1382.20,37.25,10,50.00,19.96,10
578644,10,5.80,11.41,16,2.20,0.40,16,1.20,0.40,4,1458.30,426.20,2,1612.50,406.27,10,47.50,10.29,10
579625,10,5.50,9.51,16,2.60,0.49,16,1.20,0.40,4,1615.20,483.79,2,1781.10,523.29,10,50.00,27.41,10
580592,10,5.10,10.98,16,1.50,0.50,16,1.00,0.00,4,1690.30,495.07,2,1807.80,482.80,10,52.70,29.46,10
581520,10,5.00,9.00,16,2.00,0.00,16,0.70,0.46,1,1424.20,355.23,1,1446.10,89.55,10,48.40,21.19,10
582535,10,6.60,14.81,16,1.70,0.64,16,1.00,0.45,4,1333.90,95.46,2,1433.50,48.82,10,48.90,25.32,10
583444,10,4.60,8.14,16,1.20,0.40,1,1.10,0.30,4,1410.90,396.15,1,1598.80,382.10,10,53.30,11.58,10
584401,10,4.80,9.74,16,1.50,0.50,16,0.80,0.40,4,1653.20,440.41,2,1876.40,505.10,10,51.80,16.07,10
585379,10,5.50,10.17,16,1.80,0.60,16,0.70,0.46,1,1655.00,463.62,2,1783.50,481.03,10,57.80,37.93,10
586398,10,5.00,9.34,16,1.20,0.40,1,1.00,0.45,4,1483.10,445.20,2,1417.30,32.56,10,43.40,4.76,10
587404,10,4.90,9.71,16,1.90,0.30,16,1.20,0.40,4,1266.80,42.04,2,1394.70,35.99,10,42.80,3.57,10
588418,10,7.40,14.21,16,3.00,0.63,16,1.60,0.49,4,1427.80,387.41,2,1636.20,348.91,10,44.90,10.29,10
589440,10,5.80,13.41,16,1.40,0.49,16,0.80,0.60,4,1643.20,545.25,1,1755.50,511.29,10,172.30,400.58,10
590395,10,4.90,9.37,16,1.20,0.40,1,1.00,0.45,4,1553.30,327.76,2,1803.10,441.40,10,48.90,24.65,10
591333,10,6.90,15.04,16,2.00,0.63,16,1.00,0.00,4,1455.30,404.65,2,1390.20,59.19,10,50.30,18.79,10
592296,10,5.50,10.18,16,2.00,0.45,16,1.00,0.00,4,1316.00,38.85,2,1573.70,386.06,10,42.50,5.75,10
593251,10,5.40,10.88,16,1.10,0.54,1,0.90,0.30,4,1269.80,29.69,2,1579.10,398.87,10,46.40,8.88,10
594257,10,5.00,10.01,16,1.80,0.40,16,1.20,0.40,4,1780.90,572.94,2,1808.90,502.79,10,46.60,26.74,10
595244,10,5.10,9.30,16,2.00,0.45,16,1.20,0.40,4,1668.00,561.53,2,1762.30,509.17,10,50.90,23.22,10
596243,10,6.30,13.91,16,1.80,0.40,16,1.20,0.40,4,1534.60,407.85,2,1389.30,33.13,10,43.60,3.93,10
597204,10,7.10,13.32,16,2.30,0.64,16,1.70,0.46,4,1301.90,34.19,2,1410.20,45.47,10,43.90,4.16,10
598183,10,5.20,10.61,16,1.40,0.49,16,0.80,0.40,4,1406.40,410.74,2,1666.50,378.25,10,47.60,12.53,10
599115,10,8.00,19.34,16,1.80,0.40,16,1.00,0.00,4,1600.80,505.89,1,1900.50,537.31,10,46.70,10.03,10
600108,10,5.30,10.24,16,1.60,0.49,16,0.80,0.40,4,1658.70,334.20,2,1926.80,514.99,10,47.70,11.76,10
601074,10,5.40,11.54,16,1.70,0.46,16,0.70,0.46,4,1330.50,70.59,2,1370.90,68.08,10,51.00,14.39,10
602019,10,5.10,9.30,16,1.70,0.64,16,1.10,0.30,4,1266.50,37.89,2,1456.30,78.25,10,45.10,14.54,10
602964,10,4.60,10.80,1,2.00,0.45,16,0.90,0.54,1,1270.30,33.27,2,1523.70,405.23,10,53.70,30.54,10
603906,10,5.00,9.00,16,1.80,0.60,16,1.00,0.45,4,1623.70,513.04,2,1961.60,578.92,10,46.80,13.38,10
604923,10,4.40,9.21,1,1.60,0.66,16,0.80,0.40,4,1660.30,441.19,2,1840.00,485.03,10,50.80,37.34,10
605915,10,5.40,8.88,16,2.50,0.67,16,1.40,0.49,4,1634.30,497.79,2,1442.00,122.91,10,49.30,20.27,10
606869,10,6.10,12.31,16,1.20,0.40,1,0.90,0.30,4,1265.00,38.26,1,1382.00,35.48,10,47.10,21.94,10
